Time,PosX,PosY,PosZ
1567044493.496,-18227.578137406603,-7506.410418292406,17751.049242467943
1567044493.746,-18227.83720673866,-7506.918640086442,17750.58141423388
1567044493.996,-18228.09627633473,-7507.426844911861,17750.113562308477
1567044494.246,-18228.35534619403,-7507.935032768059,17749.64568669242
1567044494.496,-18228.614416315657,-7508.443203654606,17749.177787386332
1567044494.746,-18228.87348669875,-7508.951357570993,17748.709864390843
1567044494.996,-18229.132557342513,-7509.459494516646,17748.24191770664
1567044495.246,-18229.391628246005,-7509.967614491143,17747.773947334354
1567044495.496,-18229.6506994085,-7510.475717493893,17747.305953274634
1567044495.746,-18229.909770829014,-7510.9838035243665,17746.83793552813
1567044495.996,-18230.168842506748,-7511.491872582235,17746.369894095486
1567044496.246,-18230.427914440865,-7511.999924666801,17745.901828977345
1567044496.496,-18230.68698663049,-7512.507959777613,17745.433740174372
1567044496.746,-18230.94605907474,-7513.015977914194,17744.965627687183
1567044496.996,-18231.205131772804,-7513.523979075981,17744.49749151646
1567044497.246,-18231.464204723816,-7514.031963262503,17744.02933166283
1567044497.496,-18231.72327792689,-7514.539930473264,17743.561148126955
1567044497.746,-18231.982351381223,-7515.047880707774,17743.09294090946
1567044497.996,-18232.241425085936,-7515.555813965348,17742.624710011056
1567044498.246,-18232.500499040165,-7516.063730245751,17742.1564554323
1567044498.496,-18232.759573243056,-7516.5716295482525,17741.688177173914
1567044498.746,-18233.018647693767,-7517.079511872485,17741.219875236486
1567044498.996,-18233.277722391445,-7517.5873772179075,17740.75154962072
1567044499.246,-18233.536797335237,-7518.095225583966,17740.283200327223
1567044499.496,-18233.79587252428,-7518.603056970125,17739.81482735667
1567044499.746,-18234.054947957688,-7519.110871375957,17739.34643070971
1567044499.996,-18234.314023634674,-7519.618668800962,17738.878010386972
1567044500.246,-18234.573099554316,-7520.126449244573,17738.409566389106
1567044500.496,-18234.83217571582,-7520.634212706325,17737.941098716783
1567044500.746,-18235.091252118258,-7521.141959185687,17737.472607370626
1567044500.996,-18235.350328760847,-7521.64968868217,17737.0040923513
1567044501.246,-18235.609405642695,-7522.157401195225,17736.53555365944
1567044501.496,-18235.868482762944,-7522.665096724384,17736.06699129571
1567044501.746,-18236.127560120767,-7523.172775269159,17735.598405260745
1567044501.996,-18236.3866377153,-7523.68043682893,17735.129795555215
1567044502.246,-18236.64571554565,-7524.188081403347,17734.661162179727
1567044502.496,-18236.904793611007,-7524.695708991756,17734.192505134983
1567044502.746,-18237.163871910496,-7525.20331959378,17733.723824421584
1567044502.996,-18237.422950443273,-7525.710913208815,17733.255120040194
1567044503.246,-18237.682029208474,-7526.218489836403,17732.786391991496
1567044503.496,-18237.941108205225,-7526.726049476034,17732.317640276084
1567044503.746,-18238.200187432725,-7527.233592127159,17731.84886489465
1567044503.996,-18238.45926689007,-7527.74111778933,17731.380065847814
1567044504.246,-18238.718346576443,-7528.248626462009,17730.911243136237
1567044504.496,-18238.97742649093,-7528.756118144709,17730.442396760573
1567044504.746,-18239.236506632726,-7529.263592836844,17729.973526721464
1567044504.996,-18239.495587000994,-7529.7710505380055,17729.504633019562
1567044505.246,-18239.754667594796,-7530.2784912477255,17729.035715655507
1567044505.496,-18240.013748413352,-7530.785914965338,17728.56677462996
1567044505.746,-18240.272829455764,-7531.293321690428,17728.097809943574
1567044505.996,-18240.531910721213,-7531.800711422453,17727.62882159699
1567044506.246,-18240.790992208815,-7532.308084161003,17727.15980959084
1567044506.496,-18241.050073917715,-7532.815439905509,17726.690773925795
1567044506.746,-18241.30915584713,-7533.322778655383,17726.22171460252
1567044506.996,-18241.56823799607,-7533.830100410225,17725.752631621624
1567044507.246,-18241.827320363802,-7534.337405169474,17725.283524983788
1567044507.496,-18242.086402949397,-7534.844692932718,17724.814394689638
1567044507.746,-18242.345485752005,-7535.351963699344,17724.34524073983
1567044507.996,-18242.604568770814,-7535.859217468867,17723.876063135023
1567044508.246,-18242.863652004944,-7536.366454240837,17723.406861875876
1567044508.496,-18243.122735453526,-7536.873674014674,17722.937636963008
1567044508.746,-18243.38181911574,-7537.380876789888,17722.468388397083
1567044508.996,-18243.6409029907,-7537.888062565999,17721.999116178762
1567044509.246,-18243.899987077522,-7538.395231342558,17721.529820308664
1567044509.496,-18244.15907137544,-7538.902383118886,17721.060500787484
1567044509.746,-18244.41815588351,-7539.4095178946445,17720.59115761584
1567044509.996,-18244.677240600926,-7539.916635669284,17720.121790794372
1567044510.246,-18244.93632552682,-7540.423736442208,17719.65240032376
1567044510.496,-18245.195410660344,-7540.930820213034,17719.182986204647
1567044510.746,-18245.454496000617,-7541.43788698117,17718.713548437656
1567044510.996,-18245.713581546814,-7541.944936746142,17718.24408702347
1567044511.246,-18245.972667298032,-7542.451969507521,17717.774601962716
1567044511.496,-18246.231753253473,-7542.958985264711,17717.305093256058
1567044511.746,-18246.490839412287,-7543.465984017148,17716.83556090414
1567044511.996,-18246.74992577355,-7543.9729657645,17716.36600490761
1567044512.246,-18247.00901233642,-7544.479930506073,17715.896425267118
1567044512.496,-18247.2680991001,-7544.986878241518,17715.42682198331
1567044512.746,-18247.527186063686,-7545.4938089702555,17714.95719505685
1567044512.996,-18247.78627322636,-7546.000722691766,17714.48754448838
1567044513.246,-18248.045360587224,-7546.507619405573,17714.017870278552
1567044513.496,-18248.30444814545,-7547.014499111159,17713.548172428003
1567044513.746,-18248.563535900168,-7547.521361808034,17713.078450937403
1567044513.996,-18248.822623850523,-7548.028207495692,17712.60870580739
1567044514.246,-18249.081711995655,-7548.53503617362,17712.138937038624
1567044514.496,-18249.340800334732,-7549.041847841312,17711.669144631735
1567044514.746,-18249.599888866862,-7549.548642498241,17711.19932858739
1567044514.996,-18249.85897759123,-7550.055420143937,17710.729488906236
1567044515.246,-18250.118066506937,-7550.56218077791,17710.259625588926
1567044515.496,-18250.37715561317,-7551.068924399609,17709.789738636115
1567044515.746,-18250.636244909023,-7551.575651008552,17709.319828048436
1567044515.996,-18250.8953343937,-7552.082360604185,17708.849893826555
1567044516.246,-18251.1544240663,-7552.58905318613,17708.379935971105
1567044516.496,-18251.413513926,-7553.095728753724,17707.90995448276
1567044516.746,-18251.672603971903,-7553.602387306601,17707.43994936215
1567044516.996,-18251.93169420316,-7554.109028844177,17706.969920609932
1567044517.246,-18252.190784618957,-7554.615653365989,17706.49986822674
1567044517.496,-18252.449875218394,-7555.122260871449,17706.029792213274
1567044517.746,-18252.70896600064,-7555.628851360154,17705.559692570147
1567044517.996,-18252.968056964844,-7556.135424831522,17705.089569298027
1567044518.246,-18253.227148110116,-7556.641981285109,17704.619422397518
1567044518.496,-18253.4862394356,-7557.14852072045,17704.14925186932
1567044518.746,-18253.745330940525,-7557.655043136889,17703.67905771408
1567044518.996,-18254.004422623922,-7558.16154853403,17703.208839932435
1567044519.246,-18254.263514484974,-7558.668036911411,17702.738598525022
1567044519.496,-18254.52260652286,-7559.174508268385,17702.26833349253
1567044519.746,-18254.78169873669,-7559.680962604572,17701.79804483559
1567044519.996,-18255.040791125604,-7560.187399919443,17701.327732554822
1567044520.246,-18255.299883688756,-7560.693820212444,17700.857396650936
1567044520.496,-18255.55897642531,-7561.200223483102,17700.387037124554
1567044520.746,-18255.81806933436,-7561.706609730929,17699.916653976303
1567044520.996,-18256.07716241512,-7562.212978955406,17699.446247206874
1567044521.246,-18256.336255666647,-7562.719331156059,17698.97581681689
1567044521.496,-18256.595349088173,-7563.225666332335,17698.50536280704
1567044521.746,-18256.854442678756,-7563.731984483726,17698.03488517792
1567044521.996,-18257.113536437617,-7564.23828560975,17697.56438393022
1567044522.246,-18257.37263036386,-7564.7445697099465,17697.09385906457
1567044522.496,-18257.631724456623,-7565.250836783773,17696.623310581628
1567044522.746,-18257.89081871505,-7565.757086830745,17696.152738482066
1567044522.996,-18258.149913138313,-7566.263319850314,17695.68214276652
1567044523.246,-18258.40900772553,-7566.769535841955,17695.211523435628
1567044523.496,-18258.66810247585,-7567.275734805302,17694.740880490033
1567044523.746,-18258.927197388435,-7567.781916739652,17694.270213930457
1567044523.996,-18259.186292462393,-7568.28808164474,17693.799523757458
1567044524.246,-18259.445387696884,-7568.7942295198445,17693.328809971732
1567044524.496,-18259.704483091056,-7569.300360364592,17692.85807257394
1567044524.746,-18259.963578644052,-7569.806474178484,17692.387311564707
1567044524.996,-18260.22267435504,-7570.312570960865,17691.91652694472
1567044525.246,-18260.48177022311,-7570.818650711422,17691.44571871459
1567044525.496,-18260.74086624743,-7571.324713429574,17690.974886875
1567044525.746,-18260.999962427144,-7571.830759114797,17690.50403142658
1567044525.996,-18261.259058761374,-7572.33678776661,17690.03315236998
1567044526.246,-18261.51815524933,-7572.842799384514,17689.56224970588
1567044526.496,-18261.77725189009,-7573.348793967969,17689.091323434906
1567044526.746,-18262.03634868282,-7573.854771516548,17688.620373557715
1567044526.996,-18262.295445626667,-7574.360732029672,17688.149400074963
1567044527.246,-18262.554542720776,-7574.866675506892,17687.67840298731
1567044527.496,-18262.813639964275,-7575.372601947682,17687.207382295397
1567044527.746,-18263.0727373563,-7575.878511351548,17686.736337999853
1567044527.996,-18263.33183489601,-7576.384403717897,17686.265270101372
1567044528.246,-18263.590932582556,-7576.890279046434,17685.794178600583
1567044528.496,-18263.85003041508,-7577.396137336487,17685.323063498134
1567044528.746,-18264.109128392694,-7577.901978587612,17684.851924794682
1567044528.996,-18264.36822651459,-7578.407802799258,17684.380762490902
1567044529.246,-18264.627324779864,-7578.913609970987,17683.909576587408
1567044529.496,-18264.886423187727,-7579.419400102292,17683.43836708488
1567044529.746,-18265.145521737228,-7579.925173192609,17682.967133983948
1567044529.996,-18265.404620427562,-7580.430929241476,17682.49587728529
1567044530.246,-18265.663719257864,-7580.936668248491,17682.02459698952
1567044530.496,-18265.922818227296,-7581.44239021292,17681.553293097342
1567044530.746,-18266.181917334983,-7581.948095134423,17681.081965609355
1567044530.996,-18266.441016580087,-7582.453783012483,17680.610614526253
1567044531.246,-18266.700115961714,-7582.959453846659,17680.139239848657
1567044531.496,-18266.959215479,-7583.465107636275,17679.667841577248
1567044531.746,-18267.218315131147,-7583.970744380997,17679.196419712647
1567044531.996,-18267.47741491729,-7584.47636408019,17678.724974255536
1567044532.246,-18267.73651483651,-7584.981966733474,17678.25350520655
1567044532.496,-18267.995614887997,-7585.487552340266,17677.78201256635
1567044532.746,-18268.254715070892,-7585.993120900079,17677.31049633558
1567044532.996,-18268.513815384315,-7586.498672412454,17676.838956514886
1567044533.246,-18268.772915827438,-7587.004206876856,17676.36739310494
1567044533.496,-18269.032016399375,-7587.509724292813,17675.89580610638
1567044533.746,-18269.291117099303,-7588.015224659721,17675.42419551986
1567044533.996,-18269.550217926342,-7588.520707977215,17674.952561346057
1567044534.246,-18269.80931887962,-7589.026174244707,17674.480903585594
1567044534.496,-18270.068419958305,-7589.531623461742,17674.009222239132
1567044534.746,-18270.327521161544,-7590.037055627763,17673.53751730731
1567044534.996,-18270.586622488452,-7590.542470742341,17673.06578879081
1567044535.246,-18270.845723938204,-7591.0478688049625,17672.59403669025
1567044535.496,-18271.104825509916,-7591.553249815064,17672.122261006323
1567044535.746,-18271.363927202743,-7592.058613772191,17671.650461739657
1567044535.996,-18271.623029015824,-7592.563960675834,17671.178638890902
1567044536.246,-18271.882130948306,-7593.069290525516,17670.706792460718
1567044536.496,-18272.141232999318,-7593.57460332074,17670.23492244976
1567044536.746,-18272.400335168015,-7594.079899060922,17669.763028858673
1567044536.996,-18272.65943745355,-7594.585177745663,17669.291111688115
1567044537.246,-18272.918539855047,-7595.090439374413,17668.819170938743
1567044537.496,-18273.177642371673,-7595.5956839466235,17668.3472066112
1567044537.746,-18273.436745002527,-7596.100911461923,17667.87521870616
1567044537.996,-18273.695847746778,-7596.606121919693,17667.403207224244
1567044538.246,-18273.95495060357,-7597.111315319489,17666.93117216612
